name,name_for_emails,phone,website,address,street,city,postal_code,latitude,longitude,time_zone,working_hours,working_hours_csv_compatible,verified,owner_id,owner_title,owner_link,cid,kgmid
Max Energy (Thilawa),Max Energy Thilawa,+95 9 891 755194,http://www.maxenergy.com.mm/,"Plot No (15), Thilawa Special Economic Zone ""A"" Residential & Commercial Area, Thilawa, Phwint PhyoYae Road","Plot No (15), Thilawa Special Economic Zone ""A"" Residential & Commercial Area, Thilawa, Phwint PhyoYae Road",MM,,16.6833600,96.28092900000000,Asia/Rangoon,"{""Monday"": [""5AM-10PM""], ""Tuesday"": [""5AM-10PM""], ""Wednesday"": [""5AM-10PM""], ""Thursday"": [""5AM-10PM""], ""Friday"": [""5AM-10PM""], ""Saturday"": [""5AM-10PM""], ""Sunday"": [""5AM-10PM""]}","Sunday,5AM,10PM|Monday,5AM,10PM|Tuesday,5AM,10PM|Wednesday,5AM,10PM|Thursday,5AM,10PM|Friday,5AM,10PM|Saturday,5AM,10PM",False,None,Max Energy,,-9.2233720368547758e+18,/g/11wbyfvdxn
Max Energy (Tamwe),Max Energy Tamwe,+95 9 977 877919,http://www.maxenergy.com.mm/,"400 Kyaik Ka San Rd, Yangon",400 Kyaik Ka San Rd,Yangon,,16.813319000000000,96.1751530,Asia/Rangoon,"{""Monday"": [""5AM-8PM""], ""Tuesday"": [""5AM-8PM""], ""Wednesday"": [""5AM-8PM""], ""Thursday"": [""5AM-8PM""], ""Friday"": [""5AM-8PM""], ""Saturday"": [""5AM-8PM""], ""Sunday"": [""5AM-8PM""]}","Sunday,5AM,8PM|Monday,5AM,8PM|Tuesday,5AM,8PM|Wednesday,5AM,8PM|Thursday,5AM,8PM|Friday,5AM,8PM|Saturday,5AM,8PM",False,None,Max Energy,,-9.2233720368547758e+18,/g/11b75qpq_f
Max Energy (North-Dagon),Max Energy North Dagon,+95 9 891 755050,http://www.maxenergy.com.mm/,"V5WQ+CWR, Bohmu Ba Htoo Rd, Yangon 11422","V5WQ+CWR, Bohmu Ba Htoo Rd",Yangon,11422,16.8966000,96.1891720,Asia/Rangoon,"{""Monday"": [""5AM-9PM""], ""Tuesday"": [""5AM-9PM""], ""Wednesday"": [""5AM-9PM""], ""Thursday"": [""5AM-9PM""], ""Friday"": [""5AM-9PM""], ""Saturday"": [""5AM-9PM""], ""Sunday"": [""5AM-9PM""]}","Sunday,5AM,9PM|Monday,5AM,9PM|Tuesday,5AM,9PM|Wednesday,5AM,9PM|Thursday,5AM,9PM|Friday,5AM,9PM|Saturday,5AM,9PM",True,-9.2233720368547758e+18,Max Energy,https://www.google.com/maps/contrib/101954423727010318280,6.4018881586902446e+18,/g/11s16756n0
Max Energy (Chaungtha),Max Energy Chaungtha,+95 9 891 755010,http://www.maxenergy.com.mm/,"XC6V+59F, Chaung Thar",XC6V+59F,Chaung Thar,,16.9604370,94.4434230,Asia/Rangoon,"{""Monday"": [""6AM-8PM""], ""Tuesday"": [""6AM-8PM""], ""Wednesday"": [""6AM-8PM""], ""Thursday"": [""6AM-8PM""], ""Friday"": [""6AM-8PM""], ""Saturday"": [""6AM-8PM""], ""Sunday"": [""6AM-8PM""]}","Sunday,6AM,8PM|Monday,6AM,8PM|Tuesday,6AM,8PM|Wednesday,6AM,8PM|Thursday,6AM,8PM|Friday,6AM,8PM|Saturday,6AM,8PM",False,None,Max Energy,,-9.2233720368547758e+18,/g/11h_z6w__j
Max Energy (Ahlone),Max Energy Ahlone,+95 9 891 755003,http://www.maxenergy.com.mm/,"Ahlone Rd, Yangon",Ahlone Rd,Yangon,,16.7878210,96.1247340,Asia/Rangoon,"{""Monday"": [""5AM-8PM""], ""Tuesday"": [""5AM-8PM""], ""Wednesday"": [""5AM-8PM""], ""Thursday"": [""5AM-8PM""], ""Friday"": [""5AM-8PM""], ""Saturday"": [""5AM-8PM""], ""Sunday"": [""5AM-8PM""]}","Sunday,5AM,8PM|Monday,5AM,8PM|Tuesday,5AM,8PM|Wednesday,5AM,8PM|Thursday,5AM,8PM|Friday,5AM,8PM|Saturday,5AM,8PM",True,-9.2233720368547758e+18,Max Energy,https://www.google.com/maps/contrib/101220553616727229276,7.5119647679590728e+18,/g/1hd_kplfp
Max Energy (Padauk Chaung),Max Energy Padauk Chaung,+95 9 891 755001,http://www.maxenergy.com.mm/,"Entrance of Thiri Mingalar New Market, Bayint Naung Rd, Yangon","Entrance of Thiri Mingalar New Market, Bayint Naung Rd",Yangon,,16.842127999999999,96.112032,Asia/Rangoon,"{""Monday"": [""5AM-9PM""], ""Tuesday"": [""5AM-9PM""], ""Wednesday"": [""5AM-9PM""], ""Thursday"": [""5AM-9PM""], ""Friday"": [""5AM-9PM""], ""Saturday"": [""5AM-9PM""], ""Sunday"": [""5AM-9PM""]}","Sunday,5AM,9PM|Monday,5AM,9PM|Tuesday,5AM,9PM|Wednesday,5AM,9PM|Thursday,5AM,9PM|Friday,5AM,9PM|Saturday,5AM,9PM",True,-9.2233720368547758e+18,Max Energy,https://www.google.com/maps/contrib/101695655629463292580,-9.2233720368547758e+18,/g/11g9k51bvt
Max Energy (Mingaladon) (Pyinmabin),Max Energy Mingaladon Pyinmabin,+95 9 891 755046,https://www.maxenergy.com.mm/,"Pyinmapin Village Tract, Yangon 11021",Pyinmapin Village Tract,Yangon,11021,16.9995780,96.1301230,Asia/Rangoon,"{""Monday"": [""5AM-9PM""], ""Tuesday"": [""5AM-9PM""], ""Wednesday"": [""5AM-9PM""], ""Thursday"": [""5AM-9PM""], ""Friday"": [""5AM-9PM""], ""Saturday"": [""5AM-9PM""], ""Sunday"": [""5AM-9PM""]}","Sunday,5AM,9PM|Monday,5AM,9PM|Tuesday,5AM,9PM|Wednesday,5AM,9PM|Thursday,5AM,9PM|Friday,5AM,9PM|Saturday,5AM,9PM",True,-9.2233720368547758e+18,Max Energy,https://www.google.com/maps/contrib/109755078901036166087,-9.2233720368547758e+18,/g/11q2621qwy
Max Energy (Aung Mingalar),Max Energy Aung Mingalar,+95 9 891 755009,http://www.maxenergy.com.mm/,"ဒဂုံလမ်း, Yangon",ဒဂုံလမ်း,Yangon,,16.9327220,96.15921400000001,Asia/Rangoon,"{""Monday"": [""5AM-9PM""], ""Tuesday"": [""5AM-9PM""], ""Wednesday"": [""5AM-9PM""], ""Thursday"": [""5AM-9PM""], ""Friday"": [""5AM-9PM""], ""Saturday"": [""5AM-9PM""], ""Sunday"": [""5AM-9PM""]}","Sunday,5AM,9PM|Monday,5AM,9PM|Tuesday,5AM,9PM|Wednesday,5AM,9PM|Thursday,5AM,9PM|Friday,5AM,9PM|Saturday,5AM,9PM",True,-9.2233720368547758e+18,Max Energy,https://www.google.com/maps/contrib/108661251806465354224,-9.2233720368547758e+18,/g/11b75mrqd0
Max Energy Laydaunkkan,Max Energy Laydaunkkan,+95 9 891 755014,http://www.maxenergy.com.mm/,"X75V+8JG, Number 2 Main Rd, Yangon","X75V+8JG, Number 2 Main Rd",Yangon,,16.9571200,96.2935020,Asia/Rangoon,"{""Monday"": [""6AM-8PM""], ""Tuesday"": [""6AM-8PM""], ""Wednesday"": [""6AM-8PM""], ""Thursday"": [""6AM-8PM""], ""Friday"": [""6AM-8PM""], ""Saturday"": [""6AM-8PM""], ""Sunday"": [""6AM-8PM""]}","Sunday,6AM,8PM|Monday,6AM,8PM|Tuesday,6AM,8PM|Wednesday,6AM,8PM|Thursday,6AM,8PM|Friday,6AM,8PM|Saturday,6AM,8PM",False,None,Max Energy Laydaunkkan,,7.9808397327851141e+18,/g/11b75nr1ph
Star High (Satsan Branch),Star High Satsan Branch,+95 9 201 4431,,"Upper Pazondaung Road, Satsan MM 11221, Yangon","Upper Pazondaung Road, Satsan MM 11221",Yangon,,16.791315,96.18442500000000,Asia/Rangoon,"{""Monday"": [""6AM-9PM""], ""Tuesday"": [""6AM-9PM""], ""Wednesday"": [""6AM-9PM""], ""Thursday"": [""6AM-9PM""], ""Friday"": [""6AM-9PM""], ""Saturday"": [""6AM-9PM""], ""Sunday"": [""6AM-9PM""]}","Sunday,6AM,9PM|Monday,6AM,9PM|Tuesday,6AM,9PM|Wednesday,6AM,9PM|Thursday,6AM,9PM|Friday,6AM,9PM|Saturday,6AM,9PM",True,-9.2233720368547758e+18,Star High,https://www.google.com/maps/contrib/113385431941109114409,-9.2233720368547758e+18,/g/11gm9vd3f8
Max Energy Shwe Pyi Thar,Max Energy Shwe Pyi Thar,+95 9 977 877925,http://www.maxenergy.com.mm/,"X3VR+HVJ, Lower Mingalardon Rd, Yangon","X3VR+HVJ, Lower Mingalardon Rd",Yangon,,16.9939550,96.09215600000000,Asia/Rangoon,"{""Monday"": [""6AM-8PM""], ""Tuesday"": [""6AM-8PM""], ""Wednesday"": [""6AM-8PM""], ""Thursday"": [""6AM-8PM""], ""Friday"": [""6AM-8PM""], ""Saturday"": [""6AM-8PM""], ""Sunday"": [""6AM-8PM""]}","Sunday,6AM,8PM|Monday,6AM,8PM|Tuesday,6AM,8PM|Wednesday,6AM,8PM|Thursday,6AM,8PM|Friday,6AM,8PM|Saturday,6AM,8PM",False,None,Max Energy Shwe Pyi Thar,,-9.2233720368547758e+18,/g/11b75mj8v2
Max Energy ( Nyaungdon ),Max Energy Nyaungdon,+95 9 891 755041,http://www.maxenergy.com.mm/,XPGQ+W2C,XPGQ+W2C,MM,,16.977321000000000,95.7375190,Asia/Rangoon,"{""Monday"": [""6AM-8PM""], ""Tuesday"": [""6AM-8PM""], ""Wednesday"": [""6AM-8PM""], ""Thursday"": [""6AM-8PM""], ""Friday"": [""6AM-8PM""], ""Saturday"": [""6AM-8PM""], ""Sunday"": [""6AM-8PM""]}","Sunday,6AM,8PM|Monday,6AM,8PM|Tuesday,6AM,8PM|Wednesday,6AM,8PM|Thursday,6AM,8PM|Friday,6AM,8PM|Saturday,6AM,8PM",False,None,Max Energy,,1.99240814505407e+18,/g/11fs8t45wl
Max Energy (Dala),Max Energy Dala,+95 9 891 755048,https://www.maxenergy.com.mm/,"Plot No.(1416/B), KaMaKaSit Quarter, Corner of Dala Tontay and Bo Min Young Road, 11261","Plot No.(1416/B), KaMaKaSit Quarter, Corner of Dala Tontay and Bo Min Young Road",Yangon,11261,16.6553160,96.1739120,Asia/Rangoon,"{""Thursday"": [""5AM-8PM""]}","Thursday,5AM,8PM",False,None,Max Energy,,4.5329446837791007e+18,/g/11q9p88vyh
Max Energy (Tharkayta),Max Energy Tharkayta,+95 9 891 755008,http://www.maxenergy.com.mm/,"Junction Min Nandar, and Ayarwon Road, Yangon 11231","Junction Min Nandar, and Ayarwon Road",Yangon,11231,16.804173,96.19582699999999,Asia/Rangoon,"{""Thursday"": [""5AM-9PM""]}","Thursday,5AM,9PM",True,-9.2233720368547758e+18,Max Energy,https://www.google.com/maps/contrib/100117941770211607964,-9.2233720368547758e+18,/g/11j0ygzgc7
"Max Fuel Station, Dagon Ayar Highway bus terminal",Max Fuel Station Dagon Ayar Highway Bus Terminal,+95 9 891 755012,http://www.maxenergy.com.mm/,"V2HF+W7G, Yangon - Pathein Street, Dagon Ayar Highway Compound, Hlaing Thayar Tsp, Yangon","V2HF+W7G, Yangon - Pathein Street, Dagon Ayar Highway Compound, Hlaing Thayar Tsp",Yangon,,16.8798160,96.0232150,Asia/Rangoon,"{""Thursday"": [""6AM-8PM""]}","Thursday,6AM,8PM",False,None,"Max Fuel Station, Dagon Ayar Highway bus terminal",,9.7882143539066048e+17,/g/11b75qx70m
Max Energy (Dagon Seikkan),Max Energy Dagon Seikkan,+95 9 891 755191,http://www.maxenergy.com.mm/,"R6GX+76R, ရွှေလီလမ်း, Yangon","R6GX+76R, ရွှေလီလမ်း",Yangon,,16.82565,96.24732400000001,Asia/Rangoon,"{""Thursday"": [""5AM-10PM""]}","Thursday,5AM,10PM",False,None,Max Energy,,2.9878731160226534e+18,/g/11vxlnx_s7
Max Energy (Dala),Max Energy Dala,+95 9 891 755048,http://www.maxenergy.com.mm/,"Q45V+22C, Yangon",Q45V+22C,Yangon,,16.7575600,96.1425240,Asia/Rangoon,"{""Thursday"": [""5AM-8PM""]}","Thursday,5AM,8PM",False,None,Max Energy,,-9.2233720368547758e+18,/g/11p61q6l5v
Gas-83,Gas 83,+95 9 691 950028,,No.(7) St,No.(7) St,Yangon,,16.7789160,96.1644330,Asia/Rangoon,"{""Monday"": [""8AM-8PM""], ""Tuesday"": [""8AM-8PM""], ""Wednesday"": [""8AM-7PM""], ""Thursday"": [""8AM-8PM""], ""Friday"": [""8AM-8PM""], ""Saturday"": [""8AM-8PM""], ""Sunday"": [""Closed""]}","Monday,8AM,8PM|Tuesday,8AM,8PM|Wednesday,8AM,7PM|Thursday,8AM,8PM|Friday,8AM,8PM|Saturday,8AM,8PM",False,None,Gas-83,,-9.2233720368547758e+18,/g/11fpq6z52v
Myanmar Liquified Petroleum Gas Group,Myanmar Liquified Petroleum Gas Group,+95 9 254 421 232,,"No (393/395) , Room (12-C) , City Shine Condo, Bo Aung Kyaw St, Yangon","No (393/395) , Room (12-C) , City Shine Condo, Bo Aung Kyaw St",Yangon,,16.7789160,96.1644330,Asia/Rangoon,,,False,None,Myanmar Liquified Petroleum Gas Group,,8.1244147551406305e+18,/g/11h245_7_r
SPIE Oil&Gas Services (Thailand) Ltd (Yangon Branch),Spie Oil And Gas Services Thailand Ltd Yangon Branch,+95 1 510 933,,"R44W+398, 4th Lane, Yangon","R44W+398, 4th Lane",Yangon,,16.805157999999999,96.1459430,Asia/Rangoon,,,False,None,SPIE Oil&Gas Services,,-9.2233720368547758e+18,/g/11c37l0wg_
360° PETRO Satsan,360° Petro Satsan,+95 1 655 940,,"MMR013022701519, Yangon",MMR013022701519,Yangon,,16.7878530,96.1778830,Asia/Rangoon,"{""Monday"": [""6AM-8PM""], ""Tuesday"": [""6AM-8PM""], ""Wednesday"": [""6AM-8PM""], ""Thursday"": [""6AM-8PM""], ""Friday"": [""6AM-8PM""], ""Saturday"": [""6AM-8PM""], ""Sunday"": [""6AM-8PM""]}","Sunday,6AM,8PM|Monday,6AM,8PM|Tuesday,6AM,8PM|Wednesday,6AM,8PM|Thursday,6AM,8PM|Friday,6AM,8PM|Saturday,6AM,8PM",True,-9.2233720368547758e+18,360° PETRO Satsan,https://www.google.com/maps/contrib/109783404383629563229,5.8098775352925174e+18,/g/11bz_y6dj0
Born In Myanmar,Born In Myanmar,+95 9 777 785773,,"Kabar Aye Pagoda Rd, Yangon 11111",Kabar Aye Pagoda Rd,Yangon,11111,16.849301000000001,96.1578640,Asia/Rangoon,"{""Monday"": [""8:30AM-5PM""], ""Tuesday"": [""8:30AM-5PM""], ""Wednesday"": [""8:30AM-5PM""], ""Thursday"": [""8:30AM-5PM""], ""Friday"": [""8:30AM-5PM""], ""Saturday"": [""8:30AM-5PM""], ""Sunday"": [""Closed""]}","Monday,8:30AM,5PM|Tuesday,8:30AM,5PM|Wednesday,8:30AM,5PM|Thursday,8:30AM,5PM|Friday,8:30AM,5PM|Saturday,8:30AM,5PM",False,None,Born In Myanmar,,-9.2233720368547758e+18,/g/11s37td6jf
Triple Power Solutions Company Limited,Triple Power Solutions Company Limited,+95 1885447274,http://triplepowersolutions.com/,"Block-J, Unit-28, Thiri Yadanar Wholesale Complex, North Oakkalarpa TSP Yangon, 11031","Block-J, Unit-28, Thiri Yadanar Wholesale Complex, North Oakkalarpa TSP Yangon",Yangon,11031,16.840939,96.173526,Asia/Rangoon,,,False,None,Triple Power Solutions Company Limited,,-9.2233720368547758e+18,/g/11lgpd06gw
Dynamo Lubricants,Dynamo Lubricants,+95 1 925 0833,http://www.dynamolubricants.com/,"353 Upper Pazundaung Road, Kyay O Kyee Tower, Sat Sun ward, Mingalar Taung Nyunt Township,1122, Yangon","353 Upper Pazundaung Road, Kyay O Kyee Tower, Sat Sun ward, Mingalar Taung Nyunt Township,1122",Yangon,,16.7897670,96.18051500000000,Asia/Rangoon,"{""Monday"": [""9AM-6PM""], ""Tuesday"": [""9AM-6PM""], ""Wednesday"": [""9AM-6PM""], ""Thursday"": [""9AM-6PM""], ""Friday"": [""9AM-6PM""], ""Saturday"": [""9AM-6PM""], ""Sunday"": [""Closed""]}","Monday,9AM,6PM|Tuesday,9AM,6PM|Wednesday,9AM,6PM|Thursday,9AM,6PM|Friday,9AM,6PM|Saturday,9AM,6PM",True,-9.2233720368547758e+18,Dynamo Lubricants,https://www.google.com/maps/contrib/107703997626603240049,5.7318786800876687e+18,/g/11ghv98x3x
Black Gold Petrol Station,Black Gold Petrol Station,+95 9 500 9593,https://www.facebook.com/Black-Gold-336471569819566/,"2FRX+HH7, Mandaly-, Mandalay - Lashio Rd, Pyin Oo Lwin","2FRX+HH7, Mandaly-, Mandalay - Lashio Rd",Pyin Oo Lwin,,22.041416999999999,96.49892500000000,Asia/Rangoon,"{""Monday"": [""6AM-10PM""], ""Tuesday"": [""6AM-10PM""], ""Wednesday"": [""6AM-10PM""], ""Thursday"": [""6AM-10PM""], ""Friday"": [""6AM-10PM""], ""Saturday"": [""6AM-10PM""], ""Sunday"": [""6AM-10PM""]}","Sunday,6AM,10PM|Monday,6AM,10PM|Tuesday,6AM,10PM|Wednesday,6AM,10PM|Thursday,6AM,10PM|Friday,6AM,10PM|Saturday,6AM,10PM",False,None,Black Gold Petrol Station,,3.5698541110053535e+18,/g/11gbsb0jk1
Myint Mo FUEL Station,Myint Mo Fuel Station,+95 9 205 9913,,"ရိပ်သာလမ်း, Pyin Oo Lwin 05084",ရိပ်သာလမ်း,Pyin Oo Lwin,5084,22.022625999999999,96.48537100000000,Asia/Rangoon,"{""Monday"": [""6AM-8PM""], ""Tuesday"": [""6AM-8PM""], ""Wednesday"": [""6AM-8PM""], ""Thursday"": [""6AM-8PM""], ""Friday"": [""6AM-8PM""], ""Saturday"": [""6AM-8PM""], ""Sunday"": [""6AM-8PM""]}","Sunday,6AM,8PM|Monday,6AM,8PM|Tuesday,6AM,8PM|Wednesday,6AM,8PM|Thursday,6AM,8PM|Friday,6AM,8PM|Saturday,6AM,8PM",True,-9.2233720368547758e+18,Myint Mo FUEL Station,https://www.google.com/maps/contrib/102913555546050959032,8.965860250346359e+17,/g/11qh6_29rc
BOC Power Gas Station,Boc Power Gas Station,+95 9 45775 5006,http://www.ptpowertrading.com/,"3H9G+64C, Pyin Oo Lwin",3H9G+64C,Pyin Oo Lwin,,22.068068,96.5752520,Asia/Rangoon,,,False,None,BOC Power Gas Station,,2.3729353825467382e+18,/g/11f5l12s9g
HlaKabar -Fuel Dealer,Hlakabar Fuel Dealer,+95 9 263 348 334,,"53PF+W77, Sittwe",53PF+W77,Sittwe,,20.187286000000000,93.0731850,Asia/Rangoon,"{""Monday"": [""Open 24 hours""], ""Tuesday"": [""Open 24 hours""], ""Wednesday"": [""Open 24 hours""], ""Thursday"": [""Open 24 hours""], ""Friday"": [""Open 24 hours""], ""Saturday"": [""Open 24 hours""], ""Sunday"": [""Open 24 hours""]}",,False,None,HlaKabar -Fuel Dealer,,-9.2233720368547758e+18,/g/11fy4l847r
SKS Petrol Station,Sks Petrol Station,+95 9 777 477444,,"WG25+FGJ, Aingbyaunggyaung",WG25+FGJ,Aingbyaunggyaung,,22.901201000000000,95.5087690,Asia/Rangoon,"{""Monday"": [""6AM-6PM""], ""Tuesday"": [""6AM-6PM""], ""Wednesday"": [""6AM-6PM""], ""Thursday"": [""6AM-6PM""], ""Friday"": [""6AM-6PM""], ""Saturday"": [""6AM-6PM""], ""Sunday"": [""6AM-6PM""]}","Sunday,6AM,6PM|Monday,6AM,6PM|Tuesday,6AM,6PM|Wednesday,6AM,6PM|Thursday,6AM,6PM|Friday,6AM,6PM|Saturday,6AM,6PM",False,None,SKS Petrol Station,,-9.2233720368547758e+18,/g/11gblc9gyz
PT Power (Thaketa),Pt Power Thaketa,+95 1 450 758,http://ptpowertrading.com/,"Shukhinthar Mayopat Rd, Yangon MMR013013701, Shukhinthar Mayopat Road, Yangon","Shukhinthar Mayopat Rd, Yangon MMR013013701, Shukhinthar Mayopat Road",Yangon,,16.7976110,96.2231920,Asia/Rangoon,"{""Monday"": [""Open 24 hours""], ""Tuesday"": [""Open 24 hours""], ""Wednesday"": [""Open 24 hours""], ""Thursday"": [""Open 24 hours""], ""Friday"": [""Open 24 hours""], ""Saturday"": [""Open 24 hours""], ""Sunday"": [""Open 24 hours""]}",,True,-9.2233720368547758e+18,PT Power,https://www.google.com/maps/contrib/103164649647113544959,3.195861070597888e+17,/g/11cp5rwd2m
Yangon Petrol (YP),Yangon Petrol Yp,+95 9 966 124912,,"Yadanar Road, Yangon",Yadanar Road,Yangon,,16.799486999999999,96.2225200,Asia/Rangoon,"{""Monday"": [""7AM-9PM""], ""Tuesday"": [""7AM-9PM""], ""Wednesday"": [""7AM-9PM""], ""Thursday"": [""7AM-9PM""], ""Friday"": [""7AM-9PM""], ""Saturday"": [""7AM-9PM""], ""Sunday"": [""7AM-9PM""]}","Sunday,7AM,9PM|Monday,7AM,9PM|Tuesday,7AM,9PM|Wednesday,7AM,9PM|Thursday,7AM,9PM|Friday,7AM,9PM|Saturday,7AM,9PM",True,-9.2233720368547758e+18,Yangon Petrol,https://www.google.com/maps/contrib/114541280989582139624,6.3191376555367772e+18,/g/11hdn_vnbf
360 Petro Bayint Naung,360 Petro Bayint Naung,+95 9 764 610408,,Yangon,,Yangon,,16.8529370,96.1089370,Asia/Rangoon,"{""Monday"": [""6AM-8PM""], ""Tuesday"": [""6AM-8PM""], ""Wednesday"": [""6AM-8PM""], ""Thursday"": [""6AM-8PM""], ""Friday"": [""6AM-8PM""], ""Saturday"": [""6AM-8PM""], ""Sunday"": [""6AM-8PM""]}","Sunday,6AM,8PM|Monday,6AM,8PM|Tuesday,6AM,8PM|Wednesday,6AM,8PM|Thursday,6AM,8PM|Friday,6AM,8PM|Saturday,6AM,8PM",True,-9.2233720368547758e+18,360 Petro Bayint Naung,https://www.google.com/maps/contrib/104031972214507581850,6.1905943906928835e+18,/g/11h2mct3z7
PT Power (South Dagon),Pt Power South Dagon,+95 9 45715 4780,http://ptpowertrading.com/,"R6GQ+8P2, Yangon",R6GQ+8P2,Yangon,,16.8257590,96.239254,Asia/Rangoon,"{""Monday"": [""6AM-11:45PM""], ""Tuesday"": [""6AM-11:45PM""], ""Wednesday"": [""6AM-11:45PM""], ""Thursday"": [""6AM-11:45PM""], ""Friday"": [""6AM-11:45PM""], ""Saturday"": [""6AM-11:45PM""], ""Sunday"": [""6AM-11:45PM""]}","Sunday,6AM,11:45PM|Monday,6AM,11:45PM|Tuesday,6AM,11:45PM|Wednesday,6AM,11:45PM|Thursday,6AM,11:45PM|Friday,6AM,11:45PM|Saturday,6AM,11:45PM",False,None,PT Power,,-9.2233720368547758e+18,/g/11csry6l5t
SPC,Spc,+95 9 255 112 099,http://www.spc.com.sg/,"R42Q+M6C, Dhammazedi Road, Yangon","R42Q+M6C, Dhammazedi Road",Yangon,,16.801686000000000,96.1380250,Asia/Rangoon,"{""Monday"": [""7AM-7PM""], ""Tuesday"": [""7AM-7PM""], ""Wednesday"": [""7AM-7PM""], ""Thursday"": [""7AM-7PM""], ""Friday"": [""7AM-7PM""], ""Saturday"": [""7AM-7PM""], ""Sunday"": [""7AM-7PM""]}","Sunday,7AM,7PM|Monday,7AM,7PM|Tuesday,7AM,7PM|Wednesday,7AM,7PM|Thursday,7AM,7PM|Friday,7AM,7PM|Saturday,7AM,7PM",False,None,SPC,,1.3411685980816691e+18,/g/11b5wjg31l
Myawaddy ဆီဆိုင်,Myawaddy ဆီဆိုင်,+95 9 788 027145,,"R4GX+8F2, University Avenue Road, Yangon","R4GX+8F2, University Avenue Road",Yangon,,16.825752999999999,96.1486340,Asia/Rangoon,"{""Monday"": [""Open 24 hours""], ""Tuesday"": [""Open 24 hours""], ""Wednesday"": [""Open 24 hours""], ""Thursday"": [""Open 24 hours""], ""Friday"": [""Open 24 hours""], ""Saturday"": [""Open 24 hours""], ""Sunday"": [""Open 24 hours""]}",,False,None,Myawaddy ဆီဆိုင်,,-9.2233720368547758e+18,/g/1q5bm9myz
360 Petro Aya Wun,360 Petro Aya Wun,+95 9 789 360360,,Yangon,,Yangon,,16.804110000000001,96.20487199999999,Asia/Rangoon,"{""Monday"": [""6AM-8PM""], ""Tuesday"": [""6AM-8PM""], ""Wednesday"": [""6AM-8PM""], ""Thursday"": [""6AM-8PM""], ""Friday"": [""6AM-8PM""], ""Saturday"": [""6AM-8PM""], ""Sunday"": [""6AM-8PM""]}","Sunday,6AM,8PM|Monday,6AM,8PM|Tuesday,6AM,8PM|Wednesday,6AM,8PM|Thursday,6AM,8PM|Friday,6AM,8PM|Saturday,6AM,8PM",True,-9.2233720368547758e+18,360 Petro Aya Wun,https://www.google.com/maps/contrib/100528210959774671316,7.4516891165280666e+18,/g/11g72wr11c
Max Energy (North Dagon-2),Max Energy North Dagon 2,+95 9 891 755188,http://www.maxenergy.com.mm/,"V54V+F7H, Nilar St, Yangon","V54V+F7H, Nilar St",Yangon,,16.8557920,96.1935270,Asia/Rangoon,"{""Monday"": [""5AM-9PM""], ""Tuesday"": [""5AM-9PM""], ""Wednesday"": [""5AM-9PM""], ""Thursday"": [""5AM-9PM""], ""Friday"": [""5AM-9PM""], ""Saturday"": [""5AM-9PM""], ""Sunday"": [""5AM-9PM""]}","Sunday,5AM,9PM|Monday,5AM,9PM|Tuesday,5AM,9PM|Wednesday,5AM,9PM|Thursday,5AM,9PM|Friday,5AM,9PM|Saturday,5AM,9PM",False,None,Max Energy,,7.4989316556891177e+18,/g/11vspflr3b
Htoo gas station,Htoo Gas Station,+95 1 220 942,https://www.facebook.com/htoopetrol/,"Corner of Hnin si kone st &, kannar st","Corner of Hnin si kone st &, kannar st",Yangon,,16.7809990,96.13106900000000,Asia/Rangoon,"{""Monday"": [""Open 24 hours""], ""Tuesday"": [""Open 24 hours""], ""Wednesday"": [""Open 24 hours""], ""Thursday"": [""Open 24 hours""], ""Friday"": [""Open 24 hours""], ""Saturday"": [""Open 24 hours""], ""Sunday"": [""Open 24 hours""]}",,False,None,Htoo gas station,,5.292161892364971e+18,/g/11g4f3w3qw
"DENKO, Pathein_01 _ _ AYY",Denko Pathein_01 _ _ Ayy,+95 9 940 549295,http://www.denkomyanmar.com/,"Ngwe Saung Road, Pathein",Ngwe Saung Road,Pathein,,16.8192400,94.7261410,Asia/Rangoon,"{""Monday"": [""Open 24 hours""], ""Tuesday"": [""Open 24 hours""], ""Wednesday"": [""Open 24 hours""], ""Thursday"": [""Open 24 hours""], ""Friday"": [""Open 24 hours""], ""Saturday"": [""Open 24 hours""], ""Sunday"": [""Open 24 hours""]}",,True,-9.2233720368547758e+18,"DENKO, Pathein_01 _ _ AYY",https://www.google.com/maps/contrib/117096200382623915382,-9.2233720368547758e+18,/g/11j86jc97p
MaharMate Petro Station,Maharmate Petro Station,+95 9 430 48175,,"C4WJ+JPF, Yamethin",C4WJ+JPF,Yamethin,,20.4465540,96.13179900000000,Asia/Rangoon,"{""Monday"": [""Open 24 hours""], ""Tuesday"": [""Open 24 hours""], ""Wednesday"": [""Open 24 hours""], ""Thursday"": [""Open 24 hours""], ""Friday"": [""Open 24 hours""], ""Saturday"": [""Open 24 hours""], ""Sunday"": [""Open 24 hours""]}",,False,None,MaharMate Petro Station,,8.3017664604802959e+18,/g/11g2nn999k
